source,subtype,hemisphere,year,season_label,display_method,combo_type,combo,component,component_definition,method,score_column,truth_clade,pred_clade,score,correct,available_prediction,filled_from_previous_year,prediction_fill_note,n_candidate_clades,n_tied_max
EVEscape,H3N2,south,2023,2023-S,EVEscape antigenic_novelty,evescape_single_component,,antigenic_novelty,antigenic_novelty,fit_max,fit_antigenic_novelty,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.1a,1.0,False,True,False,,11.0,1.0
EVEscape,H3N2,south,2023,2023-S,EVEscape dissimilarity_charge_hydro,evescape_single_component,,dissimilarity_charge_hydro,dissimilarity_charge_hydro,fit_max,fit_dissimilarity_charge_hydro,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,1.0,True,True,False,,11.0,1.0
EVEscape,H3N2,south,2023,2023-S,EVEscape fitness_eve,evescape_single_component,,fitness_eve,fitness_eve,fit_max,fit_fitness_eve,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,1.0,True,True,False,,11.0,1.0
EVEscape,H3N2,south,2023,2023-S,EVEscape total_escape,evescape_single_component,,total_escape,total_escape,fit_max,fit_total_escape,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,1.0,True,True,False,,11.0,1.0
FutureFlu_HA1,H3N2,south,2023,2023-S,FutureFlu D fit,single,D,D,mutual_information,fit,D_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.1a,-0.020959,False,True,False,,,
FutureFlu_HA1,H3N2,south,2023,2023-S,FutureFlu D freq,single,D,D,mutual_information,freq,D_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.1,0.698216,False,True,False,,,
FutureFlu_HA1,H3N2,south,2023,2023-S,FutureFlu E fit,single,E,E,total_escape,fit,E_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,-0.028041,True,True,False,,,
FutureFlu_HA1,H3N2,south,2023,2023-S,FutureFlu E freq,single,E,E,total_escape,freq,E_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3,0.222739,False,True,False,,,
FutureFlu_HA1,H3N2,south,2023,2023-S,FutureFlu E+D fit,two,E+D,E+D,total_escape + mutual_information,fit,E+D_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,-0.94902,True,True,False,,,
FutureFlu_HA1,H3N2,south,2023,2023-S,FutureFlu E+D freq,two,E+D,E+D,total_escape + mutual_information,freq,E+D_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.1,0.517307,False,True,False,,,
FutureFlu_HA1,H3N2,south,2023,2023-S,FutureFlu E+G fit,two,E+G,E+G,total_escape + predicted_prevalence,fit,E+G_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,-0.738004,True,True,False,,,
FutureFlu_HA1,H3N2,south,2023,2023-S,FutureFlu E+G freq,two,E+G,E+G,total_escape + predicted_prevalence,freq,E+G_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.1,0.225744,False,True,False,,,
FutureFlu_HA1,H3N2,south,2023,2023-S,FutureFlu E+G+D fit,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,fit,E+G+D_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,-1.685219,True,True,False,,,
FutureFlu_HA1,H3N2,south,2023,2023-S,FutureFlu E+G+D freq,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,freq,E+G+D_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.1,0.540358,False,True,False,,,
FutureFlu_HA1,H3N2,south,2023,2023-S,FutureFlu G fit,single,G,G,predicted_prevalence,fit,G_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.1a,-0.606786,False,True,False,,,
FutureFlu_HA1,H3N2,south,2023,2023-S,FutureFlu G freq,single,G,G,predicted_prevalence,freq,G_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.1,0.481252,False,True,False,,,
FutureFlu_HA1,H3N2,south,2023,2023-S,FutureFlu G+D fit,two,G+D,G+D,predicted_prevalence + mutual_information,fit,G+D_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.1,-0.571547,False,True,False,,,
FutureFlu_HA1,H3N2,south,2023,2023-S,FutureFlu G+D freq,two,G+D,G+D,predicted_prevalence + mutual_information,freq,G+D_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.1,0.71674,False,True,False,,,
EVEscape,H3N2,north,2023,2023-N,EVEscape accessibility_wcn,evescape_single_component,,accessibility_wcn,accessibility_wcn,fit_max,fit_accessibility_wcn,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.1a,1.0,False,True,False,,8.0,1.0
EVEscape,H3N2,north,2023,2023-N,EVEscape antigenic_novelty,evescape_single_component,,antigenic_novelty,antigenic_novelty,fit_max,fit_antigenic_novelty,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.1b,1.0,False,True,False,,8.0,1.0
EVEscape,H3N2,north,2023,2023-N,EVEscape dissimilarity_charge_hydro,evescape_single_component,,dissimilarity_charge_hydro,dissimilarity_charge_hydro,fit_max,fit_dissimilarity_charge_hydro,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.1a,1.0,False,True,False,,8.0,1.0
EVEscape,H3N2,north,2023,2023-N,EVEscape fitness_eve,evescape_single_component,,fitness_eve,fitness_eve,fit_max,fit_fitness_eve,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.1a,1.0,False,True,False,,8.0,1.0
EVEscape,H3N2,north,2023,2023-N,EVEscape total_escape,evescape_single_component,,total_escape,total_escape,fit_max,fit_total_escape,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.1a,1.0,False,True,False,,8.0,1.0
FutureFlu_HA1,H3N2,north,2023,2023-N,FutureFlu D fit,single,D,D,mutual_information,fit,D_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.1b,-0.130145,False,True,False,,,
FutureFlu_HA1,H3N2,north,2023,2023-N,FutureFlu D freq,single,D,D,mutual_information,freq,D_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2b,0.66094,False,True,False,,,
FutureFlu_HA1,H3N2,north,2023,2023-N,FutureFlu E fit,single,E,E,total_escape,fit,E_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.1a,-0.013289,False,True,False,,,
FutureFlu_HA1,H3N2,north,2023,2023-N,FutureFlu E freq,single,E,E,total_escape,freq,E_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2b,0.774688,False,True,False,,,
FutureFlu_HA1,H3N2,north,2023,2023-N,FutureFlu E+D fit,two,E+D,E+D,total_escape + mutual_information,fit,E+D_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2b,-0.739851,False,True,False,,,
FutureFlu_HA1,H3N2,north,2023,2023-N,FutureFlu E+D freq,two,E+D,E+D,total_escape + mutual_information,freq,E+D_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2b,0.777981,False,True,False,,,
FutureFlu_HA1,H3N2,north,2023,2023-N,FutureFlu E+G fit,two,E+G,E+G,total_escape + predicted_prevalence,fit,E+G_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.1a,-0.738102,False,True,False,,,
FutureFlu_HA1,H3N2,north,2023,2023-N,FutureFlu E+G freq,two,E+G,E+G,total_escape + predicted_prevalence,freq,E+G_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2b,0.774793,False,True,False,,,
FutureFlu_HA1,H3N2,north,2023,2023-N,FutureFlu E+G+D fit,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,fit,E+G+D_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2b,-1.453134,False,True,False,,,
FutureFlu_HA1,H3N2,north,2023,2023-N,FutureFlu E+G+D freq,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,freq,E+G+D_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2b,0.705841,False,True,False,,,
FutureFlu_HA1,H3N2,north,2023,2023-N,FutureFlu G fit,single,G,G,predicted_prevalence,fit,G_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.1b,-0.594438,False,True,False,,,
FutureFlu_HA1,H3N2,north,2023,2023-N,FutureFlu G freq,single,G,G,predicted_prevalence,freq,G_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2b,0.574618,False,True,False,,,
FutureFlu_HA1,H3N2,north,2023,2023-N,FutureFlu G+D fit,two,G+D,G+D,predicted_prevalence + mutual_information,fit,G+D_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.1b,-0.535282,False,True,False,,,
FutureFlu_HA1,H3N2,north,2023,2023-N,FutureFlu G+D freq,two,G+D,G+D,predicted_prevalence + mutual_information,freq,G+D_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2b,0.624648,False,True,False,,,
EVEscape,H3N2,south,2024,2024-S,EVEscape accessibility_wcn,evescape_single_component,,accessibility_wcn,accessibility_wcn,fit_max,fit_accessibility_wcn,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,1.0,True,True,False,,5.0,1.0
EVEscape,H3N2,south,2024,2024-S,EVEscape antigenic_novelty,evescape_single_component,,antigenic_novelty,antigenic_novelty,fit_max,fit_antigenic_novelty,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,1.0,True,True,False,,5.0,1.0
EVEscape,H3N2,south,2024,2024-S,EVEscape dissimilarity_charge_hydro,evescape_single_component,,dissimilarity_charge_hydro,dissimilarity_charge_hydro,fit_max,fit_dissimilarity_charge_hydro,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2b,1.0,False,True,False,,5.0,1.0
EVEscape,H3N2,south,2024,2024-S,EVEscape fitness_eve,evescape_single_component,,fitness_eve,fitness_eve,fit_max,fit_fitness_eve,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a,1.0,False,True,False,,5.0,1.0
EVEscape,H3N2,south,2024,2024-S,EVEscape total_escape,evescape_single_component,,total_escape,total_escape,fit_max,fit_total_escape,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,1.0,True,True,False,,5.0,1.0
FutureFlu_HA1,H3N2,south,2024,2024-S,FutureFlu D fit,single,D,D,mutual_information,fit,D_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.1b,-0.075782,False,True,False,,,
FutureFlu_HA1,H3N2,south,2024,2024-S,FutureFlu D freq,single,D,D,mutual_information,freq,D_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,0.577296,True,True,False,,,
FutureFlu_HA1,H3N2,south,2024,2024-S,FutureFlu E fit,single,E,E,total_escape,fit,E_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,-0.148745,True,True,False,,,
FutureFlu_HA1,H3N2,south,2024,2024-S,FutureFlu E freq,single,E,E,total_escape,freq,E_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,0.654603,True,True,False,,,
FutureFlu_HA1,H3N2,south,2024,2024-S,FutureFlu E+D fit,two,E+D,E+D,total_escape + mutual_information,fit,E+D_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,-0.843987,True,True,False,,,
FutureFlu_HA1,H3N2,south,2024,2024-S,FutureFlu E+D freq,two,E+D,E+D,total_escape + mutual_information,freq,E+D_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,0.776027,True,True,False,,,
FutureFlu_HA1,H3N2,south,2024,2024-S,FutureFlu E+G fit,two,E+G,E+G,total_escape + predicted_prevalence,fit,E+G_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,-0.786556,True,True,False,,,
FutureFlu_HA1,H3N2,south,2024,2024-S,FutureFlu E+G freq,two,E+G,E+G,total_escape + predicted_prevalence,freq,E+G_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,0.677983,True,True,False,,,
FutureFlu_HA1,H3N2,south,2024,2024-S,FutureFlu E+G+D fit,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,fit,E+G+D_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,-1.509834,True,True,False,,,
FutureFlu_HA1,H3N2,south,2024,2024-S,FutureFlu E+G+D freq,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,freq,E+G+D_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,0.777146,True,True,False,,,
FutureFlu_HA1,H3N2,south,2024,2024-S,FutureFlu G fit,single,G,G,predicted_prevalence,fit,G_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,-0.637811,True,True,False,,,
FutureFlu_HA1,H3N2,south,2024,2024-S,FutureFlu G freq,single,G,G,predicted_prevalence,freq,G_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,0.476072,True,True,False,,,
FutureFlu_HA1,H3N2,south,2024,2024-S,FutureFlu G+D fit,two,G+D,G+D,predicted_prevalence + mutual_information,fit,G+D_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.1b,-0.942675,False,True,False,,,
FutureFlu_HA1,H3N2,south,2024,2024-S,FutureFlu G+D freq,two,G+D,G+D,predicted_prevalence + mutual_information,freq,G+D_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,0.653947,True,True,False,,,
EVEscape,H3N2,north,2024,2024-N,EVEscape accessibility_wcn,evescape_single_component,,accessibility_wcn,accessibility_wcn,fit_max,fit_accessibility_wcn,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,0.0,True,True,False,,1.0,1.0
EVEscape,H3N2,north,2024,2024-N,EVEscape antigenic_novelty,evescape_single_component,,antigenic_novelty,antigenic_novelty,fit_max,fit_antigenic_novelty,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,0.0,True,True,False,,1.0,1.0
EVEscape,H3N2,north,2024,2024-N,EVEscape dissimilarity_charge_hydro,evescape_single_component,,dissimilarity_charge_hydro,dissimilarity_charge_hydro,fit_max,fit_dissimilarity_charge_hydro,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,0.0,True,True,False,,1.0,1.0
EVEscape,H3N2,north,2024,2024-N,EVEscape fitness_eve,evescape_single_component,,fitness_eve,fitness_eve,fit_max,fit_fitness_eve,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,0.0,True,True,False,,1.0,1.0
EVEscape,H3N2,north,2024,2024-N,EVEscape total_escape,evescape_single_component,,total_escape,total_escape,fit_max,fit_total_escape,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,0.0,True,True,False,,1.0,1.0
FutureFlu_HA1,H3N2,north,2024,2024-N,FutureFlu D fit,single,D,D,mutual_information,fit,D_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,-0.693147,True,True,False,,,
FutureFlu_HA1,H3N2,north,2024,2024-N,FutureFlu D freq,single,D,D,mutual_information,freq,D_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,1.0,True,True,False,,,
FutureFlu_HA1,H3N2,north,2024,2024-N,FutureFlu E fit,single,E,E,total_escape,fit,E_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,-0.693147,True,True,False,,,
FutureFlu_HA1,H3N2,north,2024,2024-N,FutureFlu E freq,single,E,E,total_escape,freq,E_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,1.0,True,True,False,,,
FutureFlu_HA1,H3N2,north,2024,2024-N,FutureFlu E+D fit,two,E+D,E+D,total_escape + mutual_information,fit,E+D_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,-1.386294,True,True,False,,,
FutureFlu_HA1,H3N2,north,2024,2024-N,FutureFlu E+D freq,two,E+D,E+D,total_escape + mutual_information,freq,E+D_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,1.0,True,True,False,,,
FutureFlu_HA1,H3N2,north,2024,2024-N,FutureFlu E+G fit,two,E+G,E+G,total_escape + predicted_prevalence,fit,E+G_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,-1.386294,True,True,False,,,
FutureFlu_HA1,H3N2,north,2024,2024-N,FutureFlu E+G freq,two,E+G,E+G,total_escape + predicted_prevalence,freq,E+G_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,1.0,True,True,False,,,
FutureFlu_HA1,H3N2,north,2024,2024-N,FutureFlu E+G+D fit,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,fit,E+G+D_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,-2.079442,True,True,False,,,
FutureFlu_HA1,H3N2,north,2024,2024-N,FutureFlu E+G+D freq,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,freq,E+G+D_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,1.0,True,True,False,,,
FutureFlu_HA1,H3N2,north,2024,2024-N,FutureFlu G fit,single,G,G,predicted_prevalence,fit,G_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,-0.693147,True,True,False,,,
FutureFlu_HA1,H3N2,north,2024,2024-N,FutureFlu G freq,single,G,G,predicted_prevalence,freq,G_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,1.0,True,True,False,,,
FutureFlu_HA1,H3N2,north,2024,2024-N,FutureFlu G+D fit,two,G+D,G+D,predicted_prevalence + mutual_information,fit,G+D_pre_fit,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,-1.386294,True,True,False,,,
FutureFlu_HA1,H3N2,north,2024,2024-N,FutureFlu G+D freq,two,G+D,G+D,predicted_prevalence + mutual_information,freq,G+D_pre_freq,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1,1.0,True,True,False,,,
EVEscape,Victoria,south,2013,2013-S,EVEscape accessibility_wcn,evescape_single_component,,accessibility_wcn,accessibility_wcn,fit_max,fit_accessibility_wcn,V1A,V1A,1.0,True,True,False,,2.0,1.0
EVEscape,Victoria,south,2013,2013-S,EVEscape antigenic_novelty,evescape_single_component,,antigenic_novelty,antigenic_novelty,fit_max,fit_antigenic_novelty,V1A,V1A,0.0,True,True,False,,2.0,2.0
EVEscape,Victoria,south,2013,2013-S,EVEscape dissimilarity_charge_hydro,evescape_single_component,,dissimilarity_charge_hydro,dissimilarity_charge_hydro,fit_max,fit_dissimilarity_charge_hydro,V1A,V1A,1.0,True,True,False,,2.0,1.0
EVEscape,Victoria,south,2013,2013-S,EVEscape fitness_eve,evescape_single_component,,fitness_eve,fitness_eve,fit_max,fit_fitness_eve,V1A,V1A,1.0,True,True,False,,2.0,1.0
EVEscape,Victoria,south,2013,2013-S,EVEscape total_escape,evescape_single_component,,total_escape,total_escape,fit_max,fit_total_escape,V1A,V1A,1.0,True,True,False,,2.0,1.0
FutureFlu_HA1,Victoria,south,2013,2013-S,FutureFlu D fit,single,D,D,mutual_information,fit,D_pre_fit,V1A,V1A,-0.400834,True,True,False,,,
FutureFlu_HA1,Victoria,south,2013,2013-S,FutureFlu D freq,single,D,D,mutual_information,freq,D_pre_freq,V1A,V1A,0.948576,True,True,False,,,
FutureFlu_HA1,Victoria,south,2013,2013-S,FutureFlu E fit,single,E,E,total_escape,fit,E_pre_fit,V1A,V1A,-0.400834,True,True,False,,,
FutureFlu_HA1,Victoria,south,2013,2013-S,FutureFlu E freq,single,E,E,total_escape,freq,E_pre_freq,V1A,V1A,0.948576,True,True,False,,,
FutureFlu_HA1,Victoria,south,2013,2013-S,FutureFlu E+D fit,two,E+D,E+D,total_escape + mutual_information,fit,E+D_pre_fit,V1A,V1A,-0.801667,True,True,False,,,
FutureFlu_HA1,Victoria,south,2013,2013-S,FutureFlu E+D freq,two,E+D,E+D,total_escape + mutual_information,freq,E+D_pre_freq,V1A,V1A,0.973966,True,True,False,,,
FutureFlu_HA1,Victoria,south,2013,2013-S,FutureFlu E+G fit,two,E+G,E+G,total_escape + predicted_prevalence,fit,E+G_pre_fit,V1A,V1A,-0.801667,True,True,False,,,
FutureFlu_HA1,Victoria,south,2013,2013-S,FutureFlu E+G freq,two,E+G,E+G,total_escape + predicted_prevalence,freq,E+G_pre_freq,V1A,V1A,0.973966,True,True,False,,,
FutureFlu_HA1,Victoria,south,2013,2013-S,FutureFlu E+G+D fit,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,fit,E+G+D_pre_fit,V1A,V1A,-1.202501,True,True,False,,,
FutureFlu_HA1,Victoria,south,2013,2013-S,FutureFlu E+G+D freq,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,freq,E+G+D_pre_freq,V1A,V1A,0.986992,True,True,False,,,
FutureFlu_HA1,Victoria,south,2013,2013-S,FutureFlu G fit,single,G,G,predicted_prevalence,fit,G_pre_fit,V1A,V1A,-0.400834,True,True,False,,,
FutureFlu_HA1,Victoria,south,2013,2013-S,FutureFlu G freq,single,G,G,predicted_prevalence,freq,G_pre_freq,V1A,V1A,0.948576,True,True,False,,,
FutureFlu_HA1,Victoria,south,2013,2013-S,FutureFlu G+D fit,two,G+D,G+D,predicted_prevalence + mutual_information,fit,G+D_pre_fit,V1A,V1A,-0.801667,True,True,False,,,
FutureFlu_HA1,Victoria,south,2013,2013-S,FutureFlu G+D freq,two,G+D,G+D,predicted_prevalence + mutual_information,freq,G+D_pre_freq,V1A,V1A,0.973966,True,True,False,,,
EVEscape,Victoria,north,2013,2013-N,EVEscape accessibility_wcn,evescape_single_component,,accessibility_wcn,accessibility_wcn,fit_max,fit_accessibility_wcn,V1A,V1B,1.0,False,True,False,,2.0,1.0
EVEscape,Victoria,north,2013,2013-N,EVEscape antigenic_novelty,evescape_single_component,,antigenic_novelty,antigenic_novelty,fit_max,fit_antigenic_novelty,V1A,V1A,0.0,True,True,False,,2.0,2.0
EVEscape,Victoria,north,2013,2013-N,EVEscape dissimilarity_charge_hydro,evescape_single_component,,dissimilarity_charge_hydro,dissimilarity_charge_hydro,fit_max,fit_dissimilarity_charge_hydro,V1A,V1A,1.0,True,True,False,,2.0,1.0
EVEscape,Victoria,north,2013,2013-N,EVEscape fitness_eve,evescape_single_component,,fitness_eve,fitness_eve,fit_max,fit_fitness_eve,V1A,V1B,1.0,False,True,False,,2.0,1.0
EVEscape,Victoria,north,2013,2013-N,EVEscape total_escape,evescape_single_component,,total_escape,total_escape,fit_max,fit_total_escape,V1A,V1B,1.0,False,True,False,,2.0,1.0
FutureFlu_HA1,Victoria,north,2013,2013-N,FutureFlu D fit,single,D,D,mutual_information,fit,D_pre_fit,V1A,V1A,-0.400834,True,True,False,,,
FutureFlu_HA1,Victoria,north,2013,2013-N,FutureFlu D freq,single,D,D,mutual_information,freq,D_pre_freq,V1A,V1A,0.947267,True,True,False,,,
FutureFlu_HA1,Victoria,north,2013,2013-N,FutureFlu E fit,single,E,E,total_escape,fit,E_pre_fit,V1A,V1B,-0.400834,False,True,False,,,
FutureFlu_HA1,Victoria,north,2013,2013-N,FutureFlu E freq,single,E,E,total_escape,freq,E_pre_freq,V1A,V1A,0.813682,True,True,False,,,
FutureFlu_HA1,Victoria,north,2013,2013-N,FutureFlu E+D fit,two,E+D,E+D,total_escape + mutual_information,fit,E+D_pre_fit,V1A,V1A,-1.508774,True,True,False,,,
FutureFlu_HA1,Victoria,north,2013,2013-N,FutureFlu E+D freq,two,E+D,E+D,total_escape + mutual_information,freq,E+D_pre_freq,V1A,V1A,0.898551,True,True,False,,,
FutureFlu_HA1,Victoria,north,2013,2013-N,FutureFlu E+G fit,two,E+G,E+G,total_escape + predicted_prevalence,fit,E+G_pre_fit,V1A,V1A,-1.508774,True,True,False,,,
FutureFlu_HA1,Victoria,north,2013,2013-N,FutureFlu E+G freq,two,E+G,E+G,total_escape + predicted_prevalence,freq,E+G_pre_freq,V1A,V1A,0.898551,True,True,False,,,
FutureFlu_HA1,Victoria,north,2013,2013-N,FutureFlu E+G+D fit,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,fit,E+G+D_pre_fit,V1A,V1A,-1.909607,True,True,False,,,
FutureFlu_HA1,Victoria,north,2013,2013-N,FutureFlu E+G+D freq,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,freq,E+G+D_pre_freq,V1A,V1A,0.947267,True,True,False,,,
FutureFlu_HA1,Victoria,north,2013,2013-N,FutureFlu G fit,single,G,G,predicted_prevalence,fit,G_pre_fit,V1A,V1A,-0.400834,True,True,False,,,
FutureFlu_HA1,Victoria,north,2013,2013-N,FutureFlu G freq,single,G,G,predicted_prevalence,freq,G_pre_freq,V1A,V1A,0.947267,True,True,False,,,
FutureFlu_HA1,Victoria,north,2013,2013-N,FutureFlu G+D fit,two,G+D,G+D,predicted_prevalence + mutual_information,fit,G+D_pre_fit,V1A,V1A,-0.801667,True,True,False,,,
FutureFlu_HA1,Victoria,north,2013,2013-N,FutureFlu G+D freq,two,G+D,G+D,predicted_prevalence + mutual_information,freq,G+D_pre_freq,V1A,V1A,0.973285,True,True,False,,,
EVEscape,Victoria,south,2014,2014-S,EVEscape accessibility_wcn,evescape_single_component,,accessibility_wcn,accessibility_wcn,fit_max,fit_accessibility_wcn,V1A,V1A,0.0,True,True,False,,1.0,1.0
EVEscape,Victoria,south,2014,2014-S,EVEscape antigenic_novelty,evescape_single_component,,antigenic_novelty,antigenic_novelty,fit_max,fit_antigenic_novelty,V1A,V1A,0.0,True,True,False,,1.0,1.0
EVEscape,Victoria,south,2014,2014-S,EVEscape dissimilarity_charge_hydro,evescape_single_component,,dissimilarity_charge_hydro,dissimilarity_charge_hydro,fit_max,fit_dissimilarity_charge_hydro,V1A,V1A,0.0,True,True,False,,1.0,1.0
EVEscape,Victoria,south,2014,2014-S,EVEscape fitness_eve,evescape_single_component,,fitness_eve,fitness_eve,fit_max,fit_fitness_eve,V1A,V1A,0.0,True,True,False,,1.0,1.0
EVEscape,Victoria,south,2014,2014-S,EVEscape total_escape,evescape_single_component,,total_escape,total_escape,fit_max,fit_total_escape,V1A,V1A,0.0,True,True,False,,1.0,1.0
FutureFlu_HA1,Victoria,south,2014,2014-S,FutureFlu D fit,single,D,D,mutual_information,fit,D_pre_fit,V1A,V1A,-0.693147,True,True,False,,,
FutureFlu_HA1,Victoria,south,2014,2014-S,FutureFlu D freq,single,D,D,mutual_information,freq,D_pre_freq,V1A,V1A,1.0,True,True,False,,,
FutureFlu_HA1,Victoria,south,2014,2014-S,FutureFlu E fit,single,E,E,total_escape,fit,E_pre_fit,V1A,V1A,-0.693147,True,True,False,,,
FutureFlu_HA1,Victoria,south,2014,2014-S,FutureFlu E freq,single,E,E,total_escape,freq,E_pre_freq,V1A,V1A,1.0,True,True,False,,,
FutureFlu_HA1,Victoria,south,2014,2014-S,FutureFlu E+D fit,two,E+D,E+D,total_escape + mutual_information,fit,E+D_pre_fit,V1A,V1A,-1.386294,True,True,False,,,
