subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2023,south,3C.2a1b.2a.2a.3a,0.024157,-0.103725,0.056027,-0.718211,0.023041,-0.958077,0.014087,-0.821936,0.053032,-1.597412,0.015221,-1.737152,0.011484,-2.29054,0.014508
H3N2,2023,south,3C.2a1b.2a.2a.3a.1,0.003668,-0.030472,0.009154,-0.709963,0.003528,-0.901918,0.002263,-0.740435,0.008737,-1.511944,0.002518,-1.652197,0.001899,-2.163363,0.002502
H3N2,2023,south,3C.2a1b.2a.2a.3b,0.02532,-0.263874,0.050035,-0.725774,0.023968,-0.842976,0.016567,-0.989648,0.047003,-1.506636,0.01747,-1.648879,0.013148,-2.237473,0.016035
H3N2,2023,south,3C.2a1b.2a.2b,0.086249,-0.333749,0.158933,-0.652847,0.08782,-1.090304,0.044068,-0.986596,0.160598,-1.760573,0.046165,-1.655673,0.044484,-2.352466,0.048689
H3N2,2024,north,3C.2a1b.2a.2a.3a.1,0.971669,-0.693147,1.0,-0.693147,1.0,-0.693147,1.0,-1.386294,1.0,-1.386294,1.0,-1.386294,1.0,-2.079442,1.0
H3N2,2024,south,3C.2a1b.2a.2a.1b,0.181946,-3.09164,0.014112,-0.74257,0.18118,-0.075782,0.356267,-3.83421,0.013187,-0.847953,0.328941,-0.942675,0.28562,-1.727049,0.262213
H3N2,2024,south,3C.2a1b.2a.2a.3,0.019394,-1.153217,0.010451,-0.672477,0.020714,-0.569325,0.023182,-1.825694,0.010475,-1.282008,0.022716,-1.195265,0.023648,-1.954161,0.022271
H3N2,2024,south,3C.2a1b.2a.2a.3a,0.014104,-0.196152,0.019792,-0.666167,0.01516,-0.885401,0.012291,-0.862319,0.019963,-1.541049,0.01275,-1.491518,0.012789,-2.144943,0.013384
H3N2,2024,south,3C.2a1b.2a.2a.3a.1,0.430536,-0.138211,0.640193,-0.637811,0.476072,-0.454425,0.577296,-0.776022,0.664288,-1.100984,0.604358,-0.975631,0.653947,-1.642375,0.675295
H3N2,2024,south,3C.2a1b.2a.2b,0.311001,-0.520738,0.315453,-0.751709,0.306874,-3.054696,0.030965,-1.272447,0.292088,-3.738367,0.031235,-3.955555,0.023996,-4.542482,0.026838
