subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2023,south,3C.2a1b.2a.2a,0.055829,-0.696758,0.057064,-0.669548,0.055905,-1.879422,0.012957,-1.366306,0.056336,-5.085359,0.002006,-2.496121,0.012425,-5.749097,0.00202
H3N2,2023,south,3C.2a1b.2a.2a.1,0.469983,-0.727649,0.465769,-0.647209,0.481252,-0.022968,0.698216,-1.374859,0.470213,-1.864778,0.422941,-0.571547,0.71674,-2.500848,0.437703
H3N2,2023,south,3C.2a1b.2a.2a.1a,0.160777,-0.691645,0.165176,-0.606786,0.171423,-1.095979,0.081682,-1.298431,0.173631,-2.543523,0.073391,-1.532415,0.0938,-3.12999,0.079816
H3N2,2023,south,3C.2a1b.2a.2a.2,0.023978,-0.767749,0.022829,-0.669698,0.024007,-1.865412,0.005644,-1.437448,0.022534,-7.884765,5.2e-05,-2.482583,0.005409,-8.548689,5.3e-05
H3N2,2023,south,3C.2a1b.2a.2a.3,0.113805,-0.658542,0.120855,-0.715058,0.10889,-0.584345,0.096442,-1.3736,0.114004,-0.604172,0.361271,-1.352352,0.079495,-1.324781,0.343573
H3N2,2023,south,3C.2a1b.2a.2a.3a,0.024157,-0.640047,0.026132,-0.718211,0.023041,-0.958077,0.014087,-1.358258,0.024573,-1.515311,0.030832,-1.737152,0.011484,-2.239884,0.029206
H3N2,2023,south,3C.2a1b.2a.2a.3a.1,0.003668,-0.623729,0.004033,-0.709963,0.003528,-0.901918,0.002263,-1.333691,0.003824,-1.306417,0.00577,-1.652197,0.001899,-2.020627,0.005522
H3N2,2023,south,3C.2a1b.2a.2a.3b,0.02532,-0.648306,0.027165,-0.725774,0.023968,-0.842976,0.016567,-1.37408,0.025352,-1.199394,0.044323,-1.648879,0.013148,-1.933485,0.041587
H3N2,2023,south,3C.2a1b.2a.2b,0.086249,-0.676064,0.09,-0.652847,0.08782,-1.090304,0.044068,-1.328911,0.090348,-2.221588,0.054324,-1.655673,0.044484,-2.864624,0.055829
H3N2,2024,north,3C.2a1b.2a.2a.3a.1,0.971669,-0.693147,1.0,-0.693147,1.0,-0.693147,1.0,-1.386294,1.0,-1.386294,1.0,-1.386294,1.0,-2.079442,1.0
H3N2,2024,south,3C.2a1b.2a.2a.1b,0.181946,-0.776438,0.173821,-0.74257,0.18118,-0.075782,0.356267,-1.519008,0.165382,-4.024155,0.010345,-0.942675,0.28562,-1.778182,0.246171
H3N2,2024,south,3C.2a1b.2a.2a.3,0.019394,-0.70501,0.019899,-0.672477,0.020714,-0.569325,0.023182,-1.377487,0.020308,-1.446478,0.014518,-1.195265,0.023648,-1.908261,0.023039
H3N2,2024,south,3C.2a1b.2a.2a.3a,0.014104,-0.65211,0.015258,-0.666167,0.01516,-0.885401,0.012291,-1.318277,0.01567,-1.345505,0.01168,-1.491518,0.012789,-2.117245,0.013595
H3N2,2024,south,3C.2a1b.2a.2a.3a.1,0.430536,-0.654094,0.464836,-0.637811,0.476072,-0.454425,0.577296,-1.291906,0.491114,-0.35179,0.963121,-0.975631,0.653947,-1.604571,0.692948
H3N2,2024,south,3C.2a1b.2a.2b,0.311001,-0.683079,0.326186,-0.751709,0.306874,-3.054696,0.030965,-1.434788,0.307526,-7.988402,0.000336,-3.955555,0.023996,-4.631979,0.024247
